confirmed_tissue	manual_assign	Run	Assay.Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center.Name	Consent	DATASTORE.filetype	DATASTORE.provider	DATASTORE.region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample.Name	SRA.Study	Cultivar	Tissue	Library.Name	geo_loc_name_country	geo_loc_name_country_continent	BioSampleModel	geo_loc_name	dev_stage	GEO_Accession..exp.	source_name	treatment	AGE	Replicate	Sample_Name	Collection_Date	ENA.FIRST.PUBLIC..run.	ENA.LAST.UPDATE..run.	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	INSDC_center_alias	collected_by	Ecotype	Isolate	Time_point	Genotype	Alias	ENA_checklist	Biomaterial_provider	SAMPLE_TYPE	geographic_location_.country_and.or_sea.	geographic_location_.latitude.	geographic_location_.longitude.	ENA.FIRST.PUBLIC	ENA.LAST.UPDATE	External_Id	Submitter_Id	common_name	year	Developmental_Stage	environment_.biome.	environment_.feature.	environment_.material.	Investigation_type	plant.associated_environmental_package	project_name	Sequencing_method	PHENOTYPE	sex	Temp	day_after_veraison	time_point_replicate	Isolation_source	lat_lon	disease	Stage	growth_protocol	growth_stage	culture_collection	Specimen_voucher	disease_stage	Cell_Line	Cell_type	Biological.Replicate	Population	vineyard	height_or_length	infection	inoculation	Clone	Crop	Description	tissue_type	Biorep	Experiment.1	tissue_position	resistant_to_powdery_mildew	TimePoint	disk	Rep_Number	treatment_description	geographic_location_.region_and_locality.	Strain	sub_species	geographical_area	Broker_name	culture_rooting_medium	isolation_and_growth_condition	organism_common_name	organism_part	plant_developmental_stage	plant_growth_medium	plant_structure	propagation	rooting_medium_macronutrients	subspecific_genetic_lineage_name	subspecific_genetic_lineage_rank	air_temperature_regimen	infect	light_regimen	rooting_conditions	rooting_medium_micronutrients	sample_health_state	BREED	ripening_stage	status	collection_timepoint	day_temp	night_temp	Sampling_Time	Biological_Replicates	dev.stage	organism	rootstock	AssemblyName	Sample_ID	Biological_Reprlicates	geo.loc.name	Organ	Development_stage	sample_disease_status	enviromental_conditions
fruit	auto	ERR3863131	RNA-Seq	100	1458322300	PRJEB36552	SAMEA6517213	990516321	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875181	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517213	ERP119759	Pinot Noir ENTAV115		P_2_C_s									7	C	E-MTAB-8758:P_2_C		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:49Z	public	ERS4281630	P_2_C	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir / 1103 Paulsen								2020-07-06	2020-02-03	SAMEA6517213	E-MTAB-8758:P_2_C	wine grape		maturity																																														ArrayExpress				berry skin																																
fruit	auto	SRR11109043	RNA-Seq	202	5479077492	PRJNA607172	SAMN14123569	1628506387	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746639	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	7A	SRP249958	Nebbiolo	berry	7A	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			potassium phosphonate		1																																																																																																																
fruit	auto	SRR11109044	RNA-Seq	202	8523220320	PRJNA607172	SAMN14123568	2581398918	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746638	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	5C	SRP249958	Nebbiolo	berry	5C	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			laminarin		3																																																																																																																
fruit	auto	SRR11109045	RNA-Seq	202	9383022816	PRJNA607172	SAMN14123567	2824496951	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746637	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	5B	SRP249958	Nebbiolo	berry	5B	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			laminarin		2																																																																																																																
fruit	auto	SRR11109046	RNA-Seq	202	9165980078	PRJNA607172	SAMN14123566	2741779966	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746636	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	5A	SRP249958	Nebbiolo	berry	5A	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			laminarin		1																																																																																																																
fruit	auto	SRR11109047	RNA-Seq	202	9482524784	PRJNA607172	SAMN14123565	2842395487	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746635	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	4C	SRP249958	Nebbiolo	berry	4C	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			fosetyl-Al		3																																																																																																																
fruit	auto	SRR11109048	RNA-Seq	202	8242903304	PRJNA607172	SAMN14123564	2478350599	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746634	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	4B	SRP249958	Nebbiolo	berry	4B	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			fosetyl-Al		2																																																																																																																
fruit	auto	SRR11109049	RNA-Seq	202	8644401534	PRJNA607172	SAMN14123563	2619962982	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746633	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	4A	SRP249958	Nebbiolo	berry	4A	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			fosetyl-Al		1																																																																																																																
fruit	auto	SRR11109050	RNA-Seq	202	9462941086	PRJNA607172	SAMN14123562	2838829450	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746632	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	1C	SRP249958	Nebbiolo	berry	1C	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			control		3																																																																																																																
fruit	auto	SRR11109051	RNA-Seq	202	6388781462	PRJNA607172	SAMN14123577	1899468039	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746631	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	10C	SRP249958	Nebbiolo	berry	10C	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			electrolyzed wate		3																																																																																																																
fruit	auto	SRR11109052	RNA-Seq	202	5718789276	PRJNA607172	SAMN14123576	1712458863	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746630	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	10B	SRP249958	Nebbiolo	berry	10B	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			electrolyzed water		2																																																																																																																
fruit	auto	SRR11109053	RNA-Seq	202	5391295160	PRJNA607172	SAMN14123575	1609055501	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746629	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	10A	SRP249958	Nebbiolo	berry	10A	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			electrolyzed water		1																																																																																																																
fruit	auto	SRR11109054	RNA-Seq	202	5058626410	PRJNA607172	SAMN14123574	1506980916	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746628	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	8C	SRP249958	Nebbiolo	berry	8C	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			metiram		3																																																																																																																
fruit	auto	SRR11109055	RNA-Seq	202	5288533922	PRJNA607172	SAMN14123573	1567240319	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	sra,fastq	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746627	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	8B	SRP249958	Nebbiolo	berry	8B	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			metiram		2																																																																																																																
fruit	auto	SRR11109056	RNA-Seq	202	5858169276	PRJNA607172	SAMN14123572	1745151410	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746626	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	8A	SRP249958	Nebbiolo	berry	8A	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			metiram		1																																																																																																																
fruit	auto	SRR11109057	RNA-Seq	202	6504302636	PRJNA607172	SAMN14123571	1945862472	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746625	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	7C	SRP249958	Nebbiolo	berry	7C	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			potassium phosphonate		3																																																																																																																
fruit	auto	SRR11109058	RNA-Seq	202	5877374426	PRJNA607172	SAMN14123570	1748373953	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746624	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	7B	SRP249958	Nebbiolo	berry	7B	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			potassium phosphonate		2																																																																																																																
fruit	auto	SRR11109059	RNA-Seq	202	4900784822	PRJNA607172	SAMN14123561	1464819430	NATIONAL RESEARCH COUNCIL OF ITALY (CNR)	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7746623	Illumina NovaSeq 6000	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-30T00:00:00Z	1B	SRP249958	Nebbiolo	berry	1B	Italy	Europe	Plant	Italy: Piobesi di Alba	Berries ripe for harvest			control		2																																																																																																																
fruit	auto	SRR1708660	RNA-Seq	50	1771779600	PRJNA268857	SAMN03225548	1272012838	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807799	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	CD.D	SRP050450	Chardonnay	berry skin	CDD5	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Water deficit	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1708662	RNA-Seq	50	1907954450	PRJNA268857	SAMN03225548	1372037162	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807647	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	CD.D	SRP050450	Chardonnay	berry skin	Short Read, Single-end x 50bp	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Water deficit	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1708663	RNA-Seq	50	2643801300	PRJNA268857	SAMN03225548	1897919051	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807648	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	CD.D	SRP050450	Chardonnay	berry skin	CDD2	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Water deficit	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1708899	RNA-Seq	50	1744504550	PRJNA268857	SAMN03225549	1259096859	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807972	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	CD.W	SRP050450	Chardonnay	berry skin	CDW3	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Well-watered	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1708900	RNA-Seq	50	1936846800	PRJNA268857	SAMN03225549	1395471349	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807973	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	CD.W	SRP050450	Chardonnay	berry skin	CDW4	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Well-watered	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1708901	RNA-Seq	50	1843474750	PRJNA268857	SAMN03225549	1327663051	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807974	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	CD.W	SRP050450	Chardonnay	berry skin	CDW6	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Well-watered	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1708902	RNA-Seq	50	1655696300	PRJNA268857	SAMN03225542	1202869354	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807975	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	CS.D	SRP050450	Cabernet Sauvignon	berry skin	CSD3	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Water deficit	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1708903	RNA-Seq	50	1879999750	PRJNA268857	SAMN03225542	1362135750	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807976	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	CS.D	SRP050450	Cabernet Sauvignon	berry skin	CSD4	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Water deficit	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1708904	RNA-Seq	50	1907644200	PRJNA268857	SAMN03225542	1388526636	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807977	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	CS.D	SRP050450	Cabernet Sauvignon	berry skin	CSD5	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Water deficit	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1709048	RNA-Seq	50	1283450050	PRJNA268857	SAMN03225543	934868858	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807978	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	CS.W	SRP050450	Cabernet Sauvignon	berry skin	CSW@	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Well-watered	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1709049	RNA-Seq	50	1741952800	PRJNA268857	SAMN03225543	1265002976	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807979	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	CS.W	SRP050450	Cabernet Sauvignon	berry skin	CSW3	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Well-watered	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1709050	RNA-Seq	50	1701260850	PRJNA268857	SAMN03225543	1242085628	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807980	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	CS.W	SRP050450	Cabernet Sauvignon	berry skin	CSW4	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Well-watered	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1709051	RNA-Seq	50	1689679850	PRJNA268857	SAMN03225544	1215539952	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807981	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	ME.D	SRP050450	Merlot	berry skin	MED1	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Water deficit	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1709052	RNA-Seq	50	1475572050	PRJNA268857	SAMN03225544	1065308518	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807982	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	ME.D	SRP050450	Merlot	berry skin	MED3	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Water deficit	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1709053	RNA-Seq	50	1606317750	PRJNA268857	SAMN03225544	1153828912	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807983	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	ME.D	SRP050450	Merlot	berry skin	MED6	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Water deficit	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1709060	RNA-Seq	50	1803803050	PRJNA268857	SAMN03225545	1298913992	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807984	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	ME.W	SRP050450	Merlot	berry skin	MEW1	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Well-watered	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1709061	RNA-Seq	50	1819568400	PRJNA268857	SAMN03225545	1308788487	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807985	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	ME.W	SRP050450	Merlot	berry skin	MEW2	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Well-watered	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1709062	RNA-Seq	50	1827117200	PRJNA268857	SAMN03225545	1314827327	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807986	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	ME.W	SRP050450	Merlot	berry skin	MEW3	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Well-watered	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
fruit	auto	SRR1709063	RNA-Seq	50	1766037100	PRJNA268857	SAMN03225546	1272287490	UNIVERSITY OF NEVADA, RENO	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX807987	Illumina HiSeq 2000	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2015-12-02T00:00:00Z	PN.D	SRP050450	Pinot Noir	berry skin	PND2	USA	North America	Plant	USA:Nevada\,Reno	berry maturity			Water deficit	not applicable'			2011										Ryan Ghan							Grant Cramer\, 1664 N. Virginia St. Reno\, NV\, 89557\, USA	tissue sample																							whole clusters																																																																					
